Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
428;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Vasco da Gama;Sintrense;15;20;13;20;0,75;0,65;1,4;1,45;1,0235;1,25;1,1779;2,7
429;27/08/2023;13:30;CROATIA;HNL - ROUND 6;Istra 1961;Rudes;15;20;13;20;0,75;0,65;1,4;1,3;1,1;1,1;1,0909;2,4
430;27/08/2023;11:00;BELGIUM;BELGIAN CUP - QUALIFICATION - SEMI-FINALS;URSL Vise;Binche;14;20;14;20;0,7;0,7;1,4;1,2;1,077;1,1;0,9434;2,3
431;27/08/2023;14:30;QATAR;QSL - ROUND 2;Al Wakra;Shamal;12;20;16;20;0,6;0,8;1,4;1,0;1,0954;1,3;1,0536;2,3
432;27/08/2023;15:00;PERU;LIGA 1 - CLAUSURA - ROUND 11;Grau;U. de Deportes;13;20;15;20;0,65;0,75;1,4;1,15;1,0137;1,0;0,7746;2,15
433;27/08/2023;12:30;QATAR;QSL - ROUND 2;Al Arabi;Umm-Salal;15;20;13;20;0,75;0,65;1,4;1,4;1,2;1,0;0,8944;2,4
434;27/08/2023;21:05;MEXICO;LIGA MX - APERTURA - ROUND 6;U.N.A.M.- Pumas;U.A.N.L.- Tigres;14;20;14;20;0,7;0,7;1,4;1,9;1,5133;1,2;1,077;3,1
435;27/08/2023;19:00;BRAZIL;SERIE A - ROUND 21;Gremio;Cruzeiro;13;20;15;20;0,65;0,75;1,4;1,1;0,995;1,0;0,8367;2,1
436;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Moncarapachense;Fabril do Barreiro;14;20;14;20;0,7;0,7;1,4;1,55;1,4992;1,1;0,9434;2,65
437;27/08/2023;12:00;SERBIA;SRPSKA LIGA - BELGRADE - ROUND 3;Radnicki Obrenovac;Buducnost Dobanovci;14;20;14;20;0,7;0,7;1,4;1,35;1,2757;1,25;1,0897;2,6
438;27/08/2023;07:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 3;Oliveirense;Penafiel;15;20;13;20;0,75;0,65;1,4;1,55;1,3592;1,0;0,8367;2,55
439;27/08/2023;11:30;SERBIA;SRPSKA LIGA - EAST - ROUND 3;Timocanin;SFS Borac;14;20;14;20;0,7;0,7;1,4;1,4;1,4283;1,15;0,9097;2,55
440;27/08/2023;18:30;BRAZIL;SERIE A - ROUND 21;Palmeiras;Vasco;14;20;14;20;0,7;0,7;1,4;1,1;0,9434;1,35;1,2359;2,45
441;27/08/2023;12:00;NORWAY;ELITESERIEN - ROUND 20;Sandefjord;Haugesund;15;20;13;20;0,75;0,65;1,4;1,7;1,4526;0,9;0,8307;2,6
442;27/08/2023;12:00;PORTUGAL;LIGA 3 - ROUND 4;Amora;Caldas;13;20;15;20;0,65;0,75;1,4;1,2;1,3266;1,45;1,0712;2,65
443;27/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 4;1º Dezembro;Covilha;13;20;15;20;0,65;0,75;1,4;1,0;0,8367;1,4;1,5297;2,4
444;27/08/2023;19:00;NICARAGUA;LIGA PRIMERA U20 - APERTURA - ROUND 5;Esteli U20;Diriangen U20;16;20;12;20;0,8;0,6;1,4;1,7;1,3454;1,25;1,1347;2,95
445;27/08/2023;06:00;SERBIA;SRPSKA LIGA - VOJVODINA - ROUND 3;Dinamo Pancevo;Omladinac NB;15;20;13;20;0,75;0,65;1,4;1,5;1,2042;1,4;1,4967;2,9
446;27/08/2023;10:00;MALAYSIA;SUPER LEAGUE - ROUND 21;Kelantan United;Sri Pahang;14;20;14;20;0,7;0,7;1,4;1,6;1,3565;1,15;1,0137;2,75
447;27/08/2023;23:05;MEXICO;LIGA MX - APERTURA - ROUND 6;Monterrey;Cruz Azul;14;20;14;20;0,7;0,7;1,4;1,4;1,3565;0,95;0,8047;2,35
448;27/08/2023;08:35;CHINA;SUPER LEAGUE WOMEN - ROUND 14;Guangdong Meizhou W;Wuhan Jiangda W;12;20;16;20;0,6;0,8;1,4;0,75;0,6982;1,4;1,0677;2,15
449;27/08/2023;19:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;9 de Julio Rafaela;Sol de America;14;20;14;20;0,7;0,7;1,4;1,1;0,8888;1,2;1,0296;2,3
450;27/08/2023;11:00;LUXEMBOURG;BGL LIGUE - ROUND 4;Racing Luxembourg;Jeunesse Esch;14;20;14;20;0,7;0,7;1,4;1,2;0,9798;1,6;1,3565;2,8
451;27/08/2023;15:00;ECUADOR;LIGA PRO - SECOND STAGE - ROUND 19;Aucas;Libertad;15;20;13;20;0,75;0,65;1,4;1,05;0,8646;1,15;1,1522;2,2
452;27/08/2023;06:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;Hoffenheim II W;Bayern Munich II W;13;20;15;20;0,65;0,75;1,4;1,0;1,0488;1,0;0,7746;2,0
453;27/08/2023;18:00;USA;USL CHAMPIONSHIP;Birmingham;Detroit;15;20;13;20;0,75;0,65;1,4;1,25;1,0428;1,1;1,2207;2,35
454;27/08/2023;09:00;LATVIA;OPTIBET VIRSLIGA - ROUND 27;BFC Daugavpils;Auda;12;20;16;20;0,6;0,8;1,4;1,1;1,1358;1,35;1,1079;2,45
455;27/08/2023;20:00;USA;MLS NEXT PRO;St. Louis City 2;San Jose Earthquakes II;14;20;14;20;0,7;0,7;1,4;1,7;1,4177;1,35;1,2359;3,05
456;27/08/2023;08:00;ENGLAND;WOMEN’S CHAMPIONSHIP - ROUND 1;Watford W;Durham W;15;20;13;20;0,75;0,65;1,4;1,5;1,2042;1,25;1,26;2,75
457;27/08/2023;13:30;ITALY;SERIE A - ROUND 2;Fiorentina;Lecce;15;20;13;20;0,75;0,65;1,4;1,55;1,4654;1,0;0,9487;2,55
458;27/08/2023;09:00;ENGLAND;WOMEN’S CHAMPIONSHIP - ROUND 1;Sunderland W;London City Lionesses W;14;20;14;20;0,7;0,7;1,4;1,35;1,2757;1,7;1,5524;3,05
459;27/08/2023;15:45;FRANCE;LIGUE 1 - ROUND 3;Nice;Lyon;16;20;12;20;0,8;0,6;1,4;1,35;1,0618;1,25;1,2196;2,6
460;27/08/2023;15:00;USA;NWSL WOMEN;North Carolina Courage W;Chicago W;12;20;16;20;0,6;0,8;1,4;1,0;1,0;1,5;1,0724;2,5
461;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA NORTH - ROUND 4;Werder Bremen U19;Dresden U19;14;20;14;20;0,7;0,7;1,4;1,9;1,578;1,4;1,2;3,3
462;27/08/2023;18:00;USA;NWSL WOMEN;Washington Spirit W;Portland Thorns W;12;20;16;20;0,6;0,8;1,4;1,35;1,3143;1,4;0,9695;2,75
463;27/08/2023;09:00;ESTONIA;ESILIIGA - ROUND 25;Tabasalu;Levadia U21;15;20;13;20;0,75;0,65;1,4;1,75;1,8405;1,15;1,1079;2,9
464;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 3;Homberg;SC St.Tonis;14;20;14;20;0,7;0,7;1,4;1,2;1,0296;1,2;1,2083;2,4
465;27/08/2023;18:30;USA;NWSL WOMEN;Gotham W;Racing Louisville W;12;20;16;20;0,6;0,8;1,4;0,9;0,9434;1,3;0,8426;2,2
466;27/08/2023;10:00;UZBEKISTAN;SUPER LEAGUE - ROUND 18;Bunyodkor;Buxoro;15;20;13;20;0,75;0,65;1,4;1,3;1,1874;0,8;0,6782;2,1
467;27/08/2023;07:00;VIETNAM;V.LEAGUE 1 - CHAMPIONSHIP GROUP - ROUND 7;Cong An;Thanh Hoa;13;20;15;20;0,65;0,75;1,4;1,15;1,3883;1,25;0,9421;2,4
468;27/08/2023;12:00;FINLAND;VEIKKAUSLIIGA;AC Oulu;HJK;17;20;11;20;0,85;0,55;1,4;1,15;0,7263;0,7;0,781;1,85
469;27/08/2023;07:00;VIETNAM;V.LEAGUE 1 - CHAMPIONSHIP GROUP - ROUND 7;Hai Phong;Binh Dinh;14;20;14;20;0,7;0,7;1,4;1,25;1,0897;1,0;0,8944;2,25
470;27/08/2023;10:00;GERMANY;OBERLIGA WESTFALEN - ROUND 3;Sprockhovel;Gievenbeck;13;20;15;20;0,65;0,75;1,4;1,6;1,4283;1,35;0,9097;2,95
471;27/08/2023;12:00;FINLAND;KAKKONEN GROUP B;GrIFK;Poxyt;13;20;15;20;0,65;0,75;1,4;1,05;1,0712;1,35;1,2757;2,4
472;27/08/2023;10:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 24;Khobi;Bolnisi;16;20;12;20;0,8;0,6;1,4;1,5;1,0724;1,05;1,1169;2,55
473;27/08/2023;10:00;FRANCE;LIGUE 1 - ROUND 3;Clermont;Metz;16;20;12;20;0,8;0,6;1,4;1,45;1,1169;1,0;1,0488;2,45
474;27/08/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 5;Hansa Rostock II;Berliner AK 07;13;20;15;20;0,65;0,75;1,4;1,4;1,2806;1,6;1,562;3,0
475;27/08/2023;11:00;TURKEY;SUPER LIG WOMEN - ROUND 1;Adana Idmanyurduspor W;Hakkarigucu Spor W;15;20;13;20;0,75;0,65;1,4;1,6;1,5937;1,35;1,4586;2,95
476;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA WEST - ROUND 4;Koln U19;B. Monchengladbach U19;12;20;16;20;0,6;0,8;1,4;1,1;1,179;2,25;1,5452;3,35
477;27/08/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 24;Atyra;Martin Ledesma;15;20;13;20;0,75;0,65;1,4;1,3;1,1874;0,9;0,8307;2,2
478;27/08/2023;10:00;TURKEY;2. LIG RED GROUP - ROUND 1;Karaman;Menemenspor;12;20;16;20;0,6;0,8;1,4;0,95;0,9734;1,55;1,7457;2,5
479;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 1;SD Logrones;Barcelona B;14;20;14;20;0,7;0,7;1,4;1,1;0,8888;1,15;0,9631;2,25
480;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;APIA Leichhardt;St. George City;16;20;12;20;0,8;0,6;1,4;1,45;1,1169;1,0;1,0488;2,45
481;27/08/2023;19:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 8;Atlantico;Atletico Pantoja;14;20;14;20;0,7;0,7;1,4;1,25;1,1779;1,4;1,2806;2,65
482;27/08/2023;14:15;ISRAEL;LIGAT HA'AL - ROUND 1;Maccabi Tel Aviv;SC Ashdod;14;20;14;20;0,7;0,7;1,4;1,2;0,9274;0,9;0,7681;2,1
483;27/08/2023;08:00;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 18;Lidkoping;Saffle SK;13;20;15;20;0,65;0,75;1,4;1,3;1,2288;1,1;0,8307;2,4
484;27/08/2023;11:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 19;Angelholm;Oddevold;15;20;13;20;0,75;0,65;1,4;1,05;0,8047;1,15;1,0618;2,2
485;27/08/2023;11:30;CZECH REPUBLIC;ZLINSKY KP - ROUND 4;Napajedla;Nevsova;13;20;15;20;0,65;0,75;1,4;1,3;1,3454;2,0;1,9494;3,3
486;27/08/2023;09:00;DENMARK;SUPERLIGA - ROUND 6;Aarhus;Lyngby;16;20;12;20;0,8;0,6;1,4;1,25;0,9421;1,05;1,0235;2,3
487;27/08/2023;11:30;SERBIA;SRPSKA LIGA - VOJVODINA - ROUND 3;Podunavac Belegis;Becej;11;19;16;20;0,5789;0,8;1,3789;0,8421;0,812;1,4;1,0677;2,2421
488;27/08/2023;17:00;WORLD;FRIENDLY INTERNATIONAL;Bolivia;Panama;14;20;13;20;0,7;0,65;1,35;1,35;1,0618;0,85;0,7263;2,2
489;27/08/2023;17:30;BRAZIL;SERIE D - PLAY OFFS - QUARTER-FINALS;SER Caxias;Portuguesa RJ;13;20;14;20;0,65;0,7;1,35;1,15;1,1079;1,2;1,077;2,35
490;27/08/2023;07:00;SOUTH KOREA;K LEAGUE 1 - ROUND 28;Seoul;Ulsan Hyundai;15;20;12;20;0,75;0,6;1,35;1,05;0,9206;1,05;1,1608;2,1
491;27/08/2023;10:00;SOUTH AFRICA;MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 1;Baroka;Magesi;16;20;11;20;0,8;0,55;1,35;1,5;1,0724;0,85;0,9631;2,35
492;27/08/2023;05:30;WORLD;CLUB FRIENDLY;Pro Vercelli;Chieri;15;20;12;20;0,75;0,6;1,35;1,3;1,4526;0,95;0,9734;2,25
493;27/08/2023;20:00;PARAGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 8;General Caballero JLM;Guarani;12;20;15;20;0,6;0,75;1,35;0,9;0,9434;1,4;1,2806;2,3
494;27/08/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Urena;El Vigia;14;20;13;20;0,7;0,65;1,35;1,0;0,8944;1,1;1,044;2,1
495;27/08/2023;12:00;SLOVAKIA;4. LIGA - WEST - ROUND 4;Gabcikovo;Levice;14;20;13;20;0,7;0,65;1,35;1,65;1,4586;0,9;0,8307;2,55
496;27/08/2023;13:00;BULGARIA;PARVA LIGA - ROUND 7;Etar;Botev Plovdiv;13;20;14;20;0,65;0,7;1,35;1,1;1,044;1,1;1,044;2,2
497;27/08/2023;12:00;WORLD;CLUB FRIENDLY WOMEN;Paris FC W;Le Havre W;14;20;13;20;0,7;0,65;1,35;1,5;1,1619;1,4;1,3928;2,9
498;27/08/2023;13:45;AZERBAIJAN;PREMIER LEAGUE - ROUND 4;Qarabag;Kapaz;12;20;15;20;0,6;0,75;1,35;1,05;1,1169;1,05;0,7399;2,1
499;27/08/2023;07:30;SOUTH KOREA;K LEAGUE 2 - ROUND 28;Cheonan City;Cheongju;14;20;13;20;0,7;0,65;1,35;1,15;1,1948;0,95;0,8047;2,1
500;27/08/2023;11:00;TURKEY;2. LIG RED GROUP - ROUND 1;Belediye Derince;Sariyer;12;20;15;20;0,6;0,75;1,35;0,9;1,044;1,1;0,8307;2,0
501;27/08/2023;15:45;BRAZIL;SERIE B - ROUND 25;Chapecoense-SC;Avai;12;20;15;20;0,6;0,75;1,35;0,85;0,9631;0,95;0,7399;1,8
502;27/08/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Heroes de Falcon;Frontera;13;20;14;20;0,65;0,7;1,35;1,25;1,0897;0,95;0,9206;2,2
503;27/08/2023;14:30;SPAIN;LALIGA2 - ROUND 3;Mirandes;Espanyol;12;20;15;20;0,6;0,75;1,35;1,05;1,0235;1,4;1,0198;2,45
504;27/08/2023;14:00;TURKEY;2. LIG RED GROUP - ROUND 1;Amedspor;Denizlispor;14;20;13;20;0,7;0,65;1,35;1,1;1,0909;1,25;1,3739;2,35
505;27/08/2023;08:00;SWEDEN;SUPERETTAN - ROUND 20;Brage;Utsikten;14;20;13;20;0,7;0,65;1,35;1,3;1,0536;1,2;1,1662;2,5
506;27/08/2023;10:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 3;Santa Clara;Vilaverdense;14;20;13;20;0,7;0,65;1,35;1,25;1,1347;1,0;0,9487;2,25
507;27/08/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Argentino MM;Sportivo Estudiantes;14;20;13;20;0,7;0,65;1,35;1,45;1,3955;1,2;1,249;2,65
508;27/08/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Sansinena;Villa Mitre;13;20;14;20;0,65;0,7;1,35;1,1;1,044;0,9;0,7;2,0
509;27/08/2023;09:00;SCOTLAND;SWPL 1 WOMEN - ROUND 4;Hibernian W;Spartans W;17;20;10;20;0,85;0,5;1,35;1,5;1,0724;1,35;1,8514;2,85
510;27/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 4;Felgueiras;Anadia;13;20;14;20;0,65;0,7;1,35;1,15;1,1079;1,25;1,2196;2,4
511;27/08/2023;14:30;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Godoy Cruz;Central Cordoba;14;20;13;20;0,7;0,65;1,35;1,35;1,621;0,9;0,7681;2,25
512;27/08/2023;12:45;SAUDI ARABIA;DIVISION 1 - ROUND 3;Al Qadisiya;Al Batin;12;20;15;20;0,6;0,75;1,35;0,95;1,0235;1,5;1,2845;2,45
513;27/08/2023;15:30;ROMANIA;LIGA 1 - ROUND 7;Farul Constanta;Univ. Craiova;14;20;13;20;0,7;0,65;1,35;1,45;1,2031;0,9;0,7681;2,35
514;27/08/2023;13:15;TURKEY;SUPER LIG - ROUND 3;Kayserispor;Samsunspor;15;20;12;20;0,75;0,6;1,35;1,85;1,711;0,85;0,9097;2,7
515;27/08/2023;14:00;PORTUGAL;LIGA PORTUGAL - ROUND 3;Vitoria Guimaraes;Vizela;13;20;14;20;0,65;0,7;1,35;1,05;1,0235;1,1;0,8307;2,15
516;27/08/2023;18:30;BRAZIL;SERIE A - ROUND 21;Fortaleza;Coritiba;11;20;16;20;0,55;0,8;1,35;0,8;0,9274;1,4;1,0677;2,2
517;27/08/2023;05:30;CZECH REPUBLIC;MSFL - ROUND 4;Zlin B;Uhersky Brod;13;20;14;20;0,65;0,7;1,35;1,25;1,337;1,4;1,2;2,65
518;27/08/2023;11:00;ICELAND;BESTA DEILD WOMEN - ROUND 18;Valur W;Keflavik W;14;20;13;20;0,7;0,65;1,35;1,25;0,9937;1,0;1,0;2,25
519;27/08/2023;11:00;NORTH MACEDONIA;1. MFL - ROUND 5;Tikves;Voska Sport;11;20;16;20;0,55;0,8;1,35;0,7;0,781;1,75;1,2196;2,45
520;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Jerv;Bryne;14;20;13;20;0,7;0,65;1,35;1,2;1,077;1,2;1,077;2,4
521;27/08/2023;11:00;GREECE;GREEK CUP - 1/256-FINALS;Asteras Petriti;Kastoria;14;20;13;20;0,7;0,65;1,35;1,0;0,7746;1,05;1,0235;2,05
522;27/08/2023;10:30;GERMANY;OBERLIGA WESTFALEN - ROUND 3;Ennepetal;Westfalia Rhynern;12;20;15;20;0,6;0,75;1,35;0,7;0,6403;1,55;1,3592;2,25
523;27/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 24;Wuhan Three Towns;Nantong Zhiyun;15;20;12;20;0,75;0,6;1,35;1,3;0,9;0,9;0,9434;2,2
524;27/08/2023;11:00;NORTH MACEDONIA;1. MFL - ROUND 5;Rabotnicki;Shkendija;16;20;11;20;0,8;0,55;1,35;1,5;1,2845;1,05;1,3219;2,55
525;27/08/2023;09:00;CZECH REPUBLIC;DIVISION B - ROUND 4;Admira Prague B;Louny;13;20;14;20;0,65;0,7;1,35;1,05;1,2031;1,35;1,0618;2,4
526;27/08/2023;11:00;KOSOVO;SUPERLIGA - ROUND 3;Dukagjini;Liria;15;20;12;20;0,75;0,6;1,35;1,35;1,1522;0,95;0,8646;2,3
527;27/08/2023;18:30;CHILE;PRIMERA B - ROUND 24;S. Wanderers;U. De Concepcion;12;20;15;20;0,6;0,75;1,35;1,0;1,0954;0,95;0,669;1,95
528;27/08/2023;13:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 24;Dinamo Tbilisi 2;Merani Tbilisi;12;20;15;20;0,6;0,75;1,35;1,45;1,3592;1,35;1,0618;2,8
529;27/08/2023;11:30;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 4;Vresina;Hermanice;14;20;13;20;0,7;0,65;1,35;1,5;1,4318;1,35;1,3519;2,85
530;27/08/2023;09:30;MALAWI;SUPER LEAGUE;Dedza Dynamos;Red Lions;14;20;13;20;0,7;0,65;1,35;1,05;0,8646;1,0;1,1832;2,05
531;27/08/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 21;Kairat Almaty;FC Astana;14;20;13;20;0,7;0,65;1,35;1,2;1,2083;1,05;0,9734;2,25
532;27/08/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;Andernach W;Meppen W;15;20;12;20;0,75;0,6;1,35;1,8;1,5362;1,0;1,0;2,8
533;27/08/2023;22:20;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 8;Huila;Jaguares de Cordoba;17;20;10;20;0,85;0,5;1,35;1,5;0,9747;0,65;0,7263;2,15
534;27/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 4;Karnobat;Sokol Markovo;10;20;17;20;0,5;0,85;1,35;0,75;0,8874;1,75;1,2196;2,5
535;27/08/2023;17:30;MOROCCO;BOTOLA PRO - ROUND 1;Berkane;Mouloudia Oujda;14;20;13;20;0,7;0,65;1,35;0,9;0,7;0,75;0,6225;1,65
536;27/08/2023;11:00;DENMARK;SUPERLIGA - ROUND 6;Hvidovre IF;Odense;12;20;15;20;0,6;0,75;1,35;1,35;1,4239;1,35;1,0137;2,7
537;27/08/2023;14:00;MOLDOVA;SUPER LIGA - ROUND 4;Milsami;Sheriff Tiraspol;13;20;14;20;0,65;0,7;1,35;1,0;0,9487;1,25;1,1347;2,25
538;27/08/2023;11:00;GREECE;GREEK CUP - 1/256-FINALS;PAO Varda;Patrai;11;17;14;20;0,6471;0,7;1,3471;0,9412;0,8725;1,05;0,8646;1,9912
539;27/08/2023;08:30;CHINA;YI LEAGUE - PROMOTION GROUP - ROUND 16;Yunnan Yukun;Dalian Zhixing;15;18;8;17;0,8333;0,4706;1,3039;1,3889;1,4197;0,5882;0,691;1,9771
540;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;Sydney FC U21;Sutherland Sharks;16;20;10;20;0,8;0,5;1,3;1,4;1,3565;0,65;0,7263;2,05
541;27/08/2023;16:00;BRAZIL;SERIE A - ROUND 21;America MG;Sao Paulo;15;20;11;20;0,75;0,55;1,3;1,4;1,2;0,85;0,9097;2,25
542;27/08/2023;11:00;BRAZIL;SERIE A - ROUND 21;Bragantino;Cuiaba;14;20;12;20;0,7;0,6;1,3;1,5;1,4663;0,75;0,6982;2,25
543;27/08/2023;12:45;SAUDI ARABIA;DIVISION 1 - ROUND 3;Hajer;Al Safa;12;20;14;20;0,6;0,7;1,3;0,8;0,9274;1,25;1,0897;2,05
544;27/08/2023;11:00;SCOTLAND;PREMIERSHIP - ROUND 3;Dundee FC;Hearts;12;20;14;20;0,6;0,7;1,3;1,55;1,6875;1,45;1,1608;3,0
545;27/08/2023;08:30;BELGIUM;CHALLENGER PRO LEAGUE - ROUND 3;Dender;Lierse K.;10;20;16;20;0,5;0,8;1,3;0,9;1,044;1,35;0,9097;2,25
546;27/08/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 6;Jablonec;Slavia Prague;13;20;13;20;0,65;0,65;1,3;1,3;1,382;1,15;1,0618;2,45
547;27/08/2023;14:00;CYPRUS;CYTA CHAMPIONSHIP - ROUND 2;APOEL;Paphos;13;20;13;20;0,65;0,65;1,3;1,3;1,4177;1,05;0,9206;2,35
548;27/08/2023;18:00;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 8;Millonarios;Atl. Nacional;10;20;16;20;0,5;0,8;1,3;0,65;0,7921;1,2;0,8124;1,85
549;27/08/2023;09:00;LITHUANIA;A LYGA - ROUND 28;FK Panevezys;Banga;13;20;13;20;0,65;0,65;1,3;0,75;0,6225;1,0;0,9487;1,75
550;27/08/2023;11:00;TURKEY;2. LIG RED GROUP - ROUND 1;Iskenderunspor;Aksaray Bld.;14;20;12;20;0,7;0,6;1,3;1,05;1,0235;1,1;1,261;2,15
551;27/08/2023;18:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 6;Guanacasteca;Puntarenas FC;13;20;13;20;0,65;0,65;1,3;1,2;1,1662;1,15;1,1522;2,35
552;27/08/2023;14:00;TURKEY;2. LIG RED GROUP - ROUND 1;24 Erzincanspor;Inegolspor;14;20;12;20;0,7;0,6;1,3;1,05;1,0235;0,95;1,0712;2,0
553;27/08/2023;13:30;ITALY;SERIE A - ROUND 2;Juventus;Bologna;11;20;15;20;0,55;0,75;1,3;1,1;1,179;1,2;0,8718;2,3
554;27/08/2023;14:30;SERBIA;SUPER LIGA - ROUND 5;Sp. Subotica;Napredak;17;20;9;20;0,85;0,45;1,3;1,3;0,8426;0,75;0,9937;2,05
555;27/08/2023;05:30;SLOVAKIA;3. LIGA - WEST - ROUND 4;Raca;AFC Nove Mesto;11;20;15;20;0,55;0,75;1,3;1,2;1,4697;1,5;1,245;2,7
556;27/08/2023;15:45;ITALY;SERIE A - ROUND 2;Napoli;Sassuolo;11;20;15;20;0,55;0,75;1,3;0,85;0,9097;1,3;1,0536;2,15
557;27/08/2023;05:15;CZECH REPUBLIC;MSFL - ROUND 4;Slovacko B;Trinec;14;20;12;20;0,7;0,6;1,3;1,1;0,9434;1,15;1,1079;2,25
558;27/08/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 21;Brommapojkarna;Kalmar;14;20;12;20;0,7;0,6;1,3;1,2;1,0296;1,05;1,0235;2,25
559;27/08/2023;12:00;AFRICA;CAF CONFEDERATION CUP - QUALIFICATION - SEMI-FINALS;Dreams;Milo FC;11;20;15;20;0,55;0,75;1,3;1,0;1,0488;1,1;0,995;2,1
560;27/08/2023;13:00;AFRICA;CAF CONFEDERATION CUP - QUALIFICATION - SEMI-FINALS;Etoile Filante;Casa;11;20;15;20;0,55;0,75;1,3;0,7;0,781;1,05;0,9206;1,75
561;27/08/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 31;Almagro;Guillermo Brown;12;20;14;20;0,6;0,7;1,3;0,85;0,8529;1,25;1,0897;2,1
562;27/08/2023;09:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 18;Osteraker IFK;Enskede;12;20;14;20;0,6;0,7;1,3;1,4;1,3565;1,4;1,1576;2,8
563;27/08/2023;16:00;ARGENTINA;PRIMERA NACIONAL - ROUND 27;CA Mitre;Dep. Riestra;14;20;12;20;0,7;0,6;1,3;1,15;1,0137;1,05;0,9734;2,2
564;27/08/2023;18:30;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 5;Guastatoya;Antigua;12;20;14;20;0,6;0,7;1,3;1,0;1,1402;1,0;0,9487;2,0
565;27/08/2023;11:05;ARGENTINA;TORNEO FEDERAL - ROUND 27;Sol de Mayo;Germinal;13;20;13;20;0,65;0,65;1,3;1,15;1,0618;1,25;1,1779;2,4
566;27/08/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Circulo Deportivo;Santamarina;13;20;13;20;0,65;0,65;1,3;1,0;1,0;1,1;0,9434;2,1
567;27/08/2023;15:45;TURKEY;1. LIG - ROUND 3;Kocaelispor;Altay;14;20;12;20;0,7;0,6;1,3;1,05;0,8047;1,15;1,1079;2,2
568;27/08/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Pecsi MFC;Gyirmot;12;20;14;20;0,6;0,7;1,3;0,8;0,8124;1,2;0,9274;2,0
569;27/08/2023;11:30;CZECH REPUBLIC;VYSOCINA KP - ROUND 4;Ledec nad Sazavou;Kamenice nad Lipou;10;20;16;20;0,5;0,8;1,3;1,2;1,4697;2,1;1,578;3,3
570;27/08/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Def. Pronunciamiento;Union Sunchales;12;20;14;20;0,6;0,7;1,3;1,0;1,0;0,8;0,6;1,8
571;27/08/2023;05:00;JAPAN;NADESHIKO LEAGUE WOMEN - ROUND 16;Orca Kamogawa W;Kunoichi W;14;20;12;20;0,7;0,6;1,3;1,15;0,9097;1,2;1,3266;2,35
