Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
499;04/06/2023;17:00;ARGENTINA;TORNEO FEDERAL - ROUND 14;San Martin Mendoza;Argentino MM;8;15;0,8;11;15;1,5333;0,5333;0,7333;1,2666
500;04/06/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 33;Staaken;Dynamo Schwerin;8;15;1,2;11;15;1,0;0,5333;0,7333;1,2666
501;04/06/2023;09:30;AUSTRIA;2. LIGA - ROUND 30;Admira;Vorwarts Steyr;8;15;0,9333;11;15;1,2;0,5333;0,7333;1,2666
502;04/06/2023;01:30;AUSTRALIA;NPL NORTHERN NSW - ROUND 14;Charlestown Azzurri;Maitland;8;15;1,0;11;15;1,8;0,5333;0,7333;1,2666
503;04/06/2023;16:00;VENEZUELA;LIGA FUTVE 2 - PLAY OFFS - QUARTER-FINALS;Miranda;Urena;8;15;0,6;11;15;1,6667;0,5333;0,7333;1,2666
504;04/06/2023;12:00;ARMENIA;PREMIER LEAGUE - ROUND 36;Noah;Van;8;15;0,9333;11;15;1,0667;0,5333;0,7333;1,2666
505;04/06/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 6;Ypiranga FC;Aparecidense;10;15;0,8667;7;12;0,75;0,6667;0,5833;1,25
506;04/06/2023;12:00;NORWAY;ELITESERIEN - ROUND 9;Stromsgodset;Haugesund;9;15;1,1333;9;14;1,0;0,6;0,6429;1,2429
507;04/06/2023;10:00;FINLAND;KAKKONEN GROUP A;Atlantis 2;JIPPO;4;7;1,2857;10;15;1,0667;0,5714;0,6667;1,2381
508;04/06/2023;10:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 17;Bolnisi;Merani Martvili;9;15;1,2667;7;11;1,1818;0,6;0,6364;1,2364
509;04/06/2023;13:00;ARGENTINA;PRIMERA A WOMEN - APERTURA - ROUND 15;Rosario Central W;Banfield W;11;15;1,0667;7;14;0,5714;0,7333;0,5;1,2333
510;04/06/2023;09:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - SEMI-FINALS;Watergraafsmeer;HBS;11;15;1,5333;4;8;1,0;0,7333;0,5;1,2333
511;04/06/2023;12:30;SERBIA;SRPSKA LIGA - EAST - ROUND 29;Timocanin;Pcinja;11;15;1,2667;3;6;0,6667;0,7333;0,5;1,2333
512;04/06/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 12;Kyzyltash;Chernomorets Sevastopol;10;15;1,3333;6;11;1,4545;0,6667;0,5455;1,2122
513;04/06/2023;17:30;BRAZIL;CAMPEONATO PARANAENSE 2 - ROUND 6;Gremio Maringa;Patriotas;4;5;1,6;2;5;0,6;0,8;0,4;1,2
514;04/06/2023;04:00;SOUTH KOREA;K LEAGUE 2 - ROUND 16;Gimpo FC;Cheongju;7;15;0,6;11;15;1,2667;0,4667;0,7333;1,2
515;04/06/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 14;Juventud Unida Universitario;Ciudad Bolivar;7;15;0,7333;11;15;1,2;0,4667;0,7333;1,2
516;04/06/2023;12:00;CZECH REPUBLIC;CFL - GROUP B - ROUND 29;Brozany;Hradec Kralove B;12;15;1,0667;6;15;1,0;0,8;0,4;1,2
517;04/06/2023;11:00;ITALY;SERIE D - WINNERS STAGE - PLAY OFFS - SEMI-FINALS;ASD Pineto Calcio;Sestri Levante;8;15;1,2667;10;15;1,4667;0,5333;0,6667;1,2
518;04/06/2023;12:00;BULGARIA;VTORA LIGA - ROUND 34;Spartak Pleven;Dunav Ruse;8;15;1,3333;10;15;1,1333;0,5333;0,6667;1,2
519;04/06/2023;12:00;BULGARIA;VTORA LIGA - ROUND 34;Minyor Pernik;Yantra Gabrovo;7;15;0,7333;11;15;1,2;0,4667;0,7333;1,2
520;04/06/2023;11:00;CZECH REPUBLIC;PLZENSKY KP - ROUND 29;Stankov;Holysov;13;15;2,6667;2;6;0,8333;0,8667;0,3333;1,2
521;04/06/2023;12:00;CZECH REPUBLIC;1. LIGA - RELEGATION - FINAL;Vyskov;Zlin;8;15;0,8667;10;15;0,9333;0,5333;0,6667;1,2
522;04/06/2023;16:00;SPAIN;LALIGA - ROUND 38;Betis;Valencia;8;15;1,0667;10;15;0,8;0,5333;0,6667;1,2
523;04/06/2023;15:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 13;Cumbaya;U. Catolica;7;15;0,6;11;15;1,4;0,4667;0,7333;1,2
524;04/06/2023;13:30;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - FINAL;UCAM Murcia;Atl. Madrid B;8;15;0,6;10;15;0,9333;0,5333;0,6667;1,2
525;04/06/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 14;Huracan Las Heras;Sportivo Estudiantes;8;15;0,8;10;15;1,0667;0,5333;0,6667;1,2
526;04/06/2023;08:00;SOUTH KOREA;K LEAGUE 2 - ROUND 16;Jeonnam;Gimcheon Sangmu;11;15;1,1333;7;15;0,5333;0,7333;0,4667;1,2
527;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;Sandnes;Jerv;10;15;1,6;8;15;0,8667;0,6667;0,5333;1,2
528;04/06/2023;16:00;ITALY;SERIE A - ROUND 38;AS Roma;Spezia;8;15;0,6;10;15;0,8667;0,5333;0,6667;1,2
529;04/06/2023;09:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 12;Zhetysu Taldykorgan;Kaspij Aktau;9;15;1,0667;9;15;1,0;0,6;0,6;1,2
530;04/06/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 33;Kotoku Royals;Tamale City;9;15;1,2667;9;15;1,0;0,6;0,6;1,2
531;04/06/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 13;General Velasquez;Real San Joaquin;7;15;0,7333;11;15;0,9333;0,4667;0,7333;1,2
532;04/06/2023;15:30;BRAZIL;SERIE D - ROUND 5;Globo;Iguatu;7;15;0,8667;11;15;1,4;0,4667;0,7333;1,2
