Nº;Date;Time;Country;League;Home;Away;o15Home;totalHome;AvgHome;o15Away;totalAway;AvgAway;pHome;pAway;pSum;avgSum
612;05/08/2023;06:00;AUSTRALIA;NPL WESTERN AUSTRALIA - ROUND 12;Olympic Kingsway;Stirling Macedonia;11;15;3,1333;12;15;2,7333;0,7333;0,8;1,5333;5,8666
613;05/08/2023;10:30;WORLD;CLUB FRIENDLY;Heidenheim (Ger);Verona (Ita);12;15;3,6;11;15;3,0;0,8;0,7333;1,5333;6,6
614;05/08/2023;17:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Ferroviario;Princesa do Solimoes;11;15;2,5333;12;15;2,4;0,7333;0,8;1,5333;4,9333
615;05/08/2023;16:30;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 4;Titanes;Yaracuyanos;11;15;2,2667;12;15;2,9333;0,7333;0,8;1,5333;5,2
616;05/08/2023;21:00;USA;NWSL CHALLENGE CUP WOMEN;Kansas City Current W;Racing Louisville W;12;15;2,8;11;15;2,2667;0,8;0,7333;1,5333;5,0667
617;05/08/2023;19:00;USA;NISA;Flower City Union;Maryland Bobcats;11;15;2,6667;12;15;2,6;0,7333;0,8;1,5333;5,2667
618;05/08/2023;20:00;USA;USL LEAGUE ONE;Richmond Kickers;Forward Madison;12;15;2,9333;11;15;2,5333;0,8;0,7333;1,5333;5,4666
619;05/08/2023;20:00;USA;USL LEAGUE ONE;Greenville;Charlotte Independ.;11;15;2,7333;12;15;2,8667;0,7333;0,8;1,5333;5,6
620;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Yambol 1915;Zagorets;12;15;3,0667;11;15;2,2;0,8;0,7333;1,5333;5,2667
621;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-WEST - ROUND 1;Chavdar Etropole;CSKA Sofia II;11;15;2,6667;12;15;2,8;0,7333;0,8;1,5333;5,4667
622;05/08/2023;05:45;CAMBODIA;CPL;Prey Veng;NagaWorld;11;15;2,9333;12;15;2,7333;0,7333;0,8;1,5333;5,6666
623;05/08/2023;20:00;CANADA;CANADIAN PREMIER LEAGUE;Atl. Ottawa;York Utd;11;15;2,8667;12;15;2,8;0,7333;0,8;1,5333;5,6667
624;05/08/2023;08:45;WORLD;CLUB FRIENDLY;Wolves (Eng);Rennes (Fra);11;15;2,5333;12;15;3,1333;0,7333;0,8;1,5333;5,6666
625;05/08/2023;18:30;CHILE;PRIMERA DIVISION - ROUND 20;U. Catolica;A. Italiano;12;15;2,4667;11;15;2,2;0,8;0,7333;1,5333;4,6667
626;05/08/2023;21:00;CHILE;PRIMERA B - ROUND 21;Rangers;Barnechea;12;15;2,8;11;15;2,4;0,8;0,7333;1,5333;5,2
627;05/08/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 18;Deportes Rengo;Trasandino;11;15;2,3333;12;15;2,3333;0,7333;0,8;1,5333;4,6666
628;05/08/2023;11:00;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 15;Nassjo;Frolunda;12;15;2,8667;11;15;2,8;0,8;0,7333;1,5333;5,6667
629;05/08/2023;09:00;WORLD;CLUB FRIENDLY;Os Belenenses (Por);Estrela (Por);11;15;3,2667;12;15;3,3333;0,7333;0,8;1,5333;6,6
630;05/08/2023;08:00;WORLD;CLUB FRIENDLY WOMEN;Excelsior W (Ned);Waregem W (Bel);12;15;3,1333;11;15;2,8;0,8;0,7333;1,5333;5,9333
631;05/08/2023;08:00;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 15;Forward;IK Zenith;12;15;2,8667;11;15;2,8;0,8;0,7333;1,5333;5,6667
632;05/08/2023;10:00;SWEDEN;SUPERETTAN - ROUND 17;Landskrona;Ostersund;12;15;2,8;11;15;2,7333;0,8;0,7333;1,5333;5,5333
633;05/08/2023;10:00;SWEDEN;SUPERETTAN - ROUND 17;Gefle;Brage;12;15;2,7333;11;15;2,5333;0,8;0,7333;1,5333;5,2666
634;05/08/2023;07:00;WORLD;CLUB FRIENDLY WOMEN;Koge W (Den);Nordsjaelland W (Den);11;15;2,6;12;15;2,7333;0,7333;0,8;1,5333;5,3333
635;05/08/2023;11:30;AZERBAIJAN;PREMIER LEAGUE - ROUND 1;Sabail;Sumqayit;12;15;2,8667;11;15;3,1333;0,8;0,7333;1,5333;6,0
636;05/08/2023;10:00;WORLD;CLUB FRIENDLY;Kozakken Boys (Ned);GVV Unitas (Ned);12;15;2,9333;11;15;2,8;0,8;0,7333;1,5333;5,7333
637;05/08/2023;13:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 2;Union Gurten;Vocklamarkt;12;15;2,9333;11;15;2,5333;0,8;0,7333;1,5333;5,4666
638;05/08/2023;10:30;WORLD;CLUB FRIENDLY;Freiburg (Ger);Empoli (Ita);12;15;3,4667;11;15;2,4;0,8;0,7333;1,5333;5,8667
639;05/08/2023;05:15;CZECH REPUBLIC;DIVISION C - ROUND 1;Velke Hamry;Letohrad;11;15;3,2667;12;15;3,2667;0,7333;0,8;1,5333;6,5334
640;05/08/2023;12:00;CZECH REPUBLIC;DIVISION D - ROUND 1;Sperice;Lanzhot;11;15;2,7333;12;15;2,8;0,7333;0,8;1,5333;5,5333
641;05/08/2023;12:30;SERBIA;PRVA LIGA - ROUND 1;Smederevo;FK Indjija;12;15;2,8;11;15;2,4667;0,8;0,7333;1,5333;5,2667
642;05/08/2023;11:00;SCOTLAND;LOWLAND LEAGUE;Cowdenbeath;Civil Service Strollers;11;15;3,0;12;15;3,2667;0,7333;0,8;1,5333;6,2667
643;05/08/2023;23:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 2;Xelaju;Comunicaciones;11;15;2,1333;12;15;2,7333;0,7333;0,8;1,5333;4,8666
644;05/08/2023;12:30;SERBIA;PRVA LIGA - ROUND 1;Jedinstvo U.;RFK Novi Sad;12;15;2,6;11;15;3,0;0,8;0,7333;1,5333;5,6
645;05/08/2023;06:00;JAPAN;J3 LEAGUE - ROUND 21;Toyama;Imabari;11;15;3,0;12;15;2,6;0,7333;0,8;1,5333;5,6
646;05/08/2023;14:00;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 3;Rudar;Buducnost;11;15;2,8667;12;15;3,6667;0,7333;0,8;1,5333;6,5334
647;05/08/2023;07:00;JAPAN;J1 LEAGUE - ROUND 22;Shonan Bellmare;Sanfrecce Hiroshima;12;15;3,6667;11;15;2,4;0,8;0,7333;1,5333;6,0667
648;05/08/2023;11:30;HUNGARY;HUNGARIAN CUP - 1/128-FINALS;Monostorpalyi;Debreceni EAC;5;5;3,6;8;15;2,2667;1,0;0,5333;1,5333;5,8667
649;05/08/2023;09:00;GERMANY;3. LIGA - ROUND 1;Lubeck;Sandhausen;11;15;2,6667;12;15;3,2;0,7333;0,8;1,5333;5,8667
650;05/08/2023;13:30;ENGLAND;NATIONAL LEAGUE - ROUND 1;Rochdale;Ebbsfleet;11;15;2,8;12;15;3,8667;0,7333;0,8;1,5333;6,6667
651;05/08/2023;13:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 17;Toftir;IF Fuglafjordur;11;15;2,4;12;15;3,3333;0,7333;0,8;1,5333;5,7333
652;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE SOUTH DIVISION - ROUND 1;Winchester;Walton & Hersham;11;15;3,1333;12;15;3,9333;0,7333;0,8;1,5333;7,0666
653;05/08/2023;05:00;JAPAN;J3 LEAGUE - ROUND 21;Tegevajaro Miyazaki;Kagoshima Utd;11;15;2,5333;12;15;2,6667;0,7333;0,8;1,5333;5,2
654;05/08/2023;16:00;WORLD;CLUB FRIENDLY;Valencia (Esp);Aston Villa (Eng);11;15;2,2667;12;15;2,6667;0,7333;0,8;1,5333;4,9334
655;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Dunkerque;Troyes;12;15;3,4667;11;15;2,4;0,8;0,7333;1,5333;5,8667
656;05/08/2023;09:00;GERMANY;OBERLIGA BAYERN SÜD - ROUND 4;Schwaben Augsburg;Heimstetten;12;15;2,8667;11;15;2,9333;0,8;0,7333;1,5333;5,8
657;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Valenciennes;Auxerre;11;15;2,6667;12;15;2,6;0,7333;0,8;1,5333;5,2667
658;05/08/2023;10:30;GERMANY;OBERLIGA BADEN-WÜRTTEMBERG - ROUND 1;ATSV Mutschelbach;Hollenbach;14;15;4,3333;9;15;2,3333;0,9333;0,6;1,5333;6,6666
659;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;King’s Lynn;Hereford;12;15;3,0;11;15;2,2;0,8;0,7333;1,5333;5,2
660;05/08/2023;10:00;FINLAND;YKKONEN;SalPa;TPS;9;15;2,4667;14;15;3,4667;0,6;0,9333;1,5333;5,9334
661;05/08/2023;00:10;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 4;Juarez W;Cruz Azul W;12;15;3,2;11;15;2,2667;0,8;0,7333;1,5333;5,4667
662;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE SOUTH - ROUND 1;Taunton;Braintree;11;15;2,5333;12;15;2,5333;0,7333;0,8;1,5333;5,0666
663;05/08/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 16;Jerv;Moss;12;15;3,1333;11;15;2,6667;0,8;0,7333;1,5333;5,8
664;05/08/2023;16:00;WORLD;CLUB FRIENDLY;Xerez CD (Esp);Betis B (Esp);11;15;2,4;12;15;2,7333;0,7333;0,8;1,5333;5,1333
665;05/08/2023;11:00;NORTHERN IRELAND;NIFL CHAMPIONSHIP - ROUND 1;H&W Welders;Ballinamallard;11;15;3,8;12;15;3,0667;0,7333;0,8;1,5333;6,8667
666;05/08/2023;12:00;WORLD;CLUB FRIENDLY;Epinal (Fra);Biesheim (Fra);13;15;2,6667;7;11;3,1818;0,8667;0,6364;1,5031;5,8485
667;05/08/2023;20:30;USA;NISA;Chattanooga;Savannah Clovers;11;15;2,3333;10;13;2,8462;0,7333;0,7692;1,5025;5,1795
668;05/08/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Strecno;Liptovska Tepla;6;6;6,3333;1;2;1,5;1,0;0,5;1,5;7,8333
669;05/08/2023;23:00;USA;NISA;LA Force;Club de Lyon;12;15;2,3333;9;13;2,8462;0,8;0,6923;1,4923;5,1795
670;05/08/2023;15:30;BRAZIL;CAMPEONATO MINEIRO 2 - FINAL STAGE - ROUND 9;URT;Boa;13;15;2,6;9;15;2,4667;0,8667;0,6;1,4667;5,0667
671;05/08/2023;07:00;JAPAN;J1 LEAGUE - ROUND 22;Nagoya Grampus;Albirex Niigata;13;15;2,8;9;15;2,3333;0,8667;0,6;1,4667;5,1333
672;05/08/2023;05:15;CZECH REPUBLIC;DIVISION D - ROUND 1;Havlickuv Brod;Stara Rise;10;15;2,4667;12;15;2,9333;0,6667;0,8;1,4667;5,4
673;05/08/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 2;Minaj;LNZ Cherkasy;10;15;2,4;12;15;2,4;0,6667;0,8;1,4667;4,8
674;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;Bromsgrove;Redditch;12;15;3,0667;10;15;2,4;0,8;0,6667;1,4667;5,4667
675;05/08/2023;11:00;ENGLAND;CHAMPIONSHIP - ROUND 1;Plymouth;Huddersfield;12;15;2,8667;10;15;3,6667;0,8;0,6667;1,4667;6,5334
676;05/08/2023;06:00;WORLD;CLUB FRIENDLY;SC Farense (Por);Portimonense (Por);13;15;3,3333;9;15;2,4667;0,8667;0,6;1,4667;5,8
677;05/08/2023;13:30;WORLD;CLUB FRIENDLY;Cremonese (Ita);Genoa (Ita);13;15;2,6667;9;15;2,6667;0,8667;0,6;1,4667;5,3334
678;05/08/2023;12:00;RUSSIA;RUSSIA CUP WOMEN - QUARTER-FINALS;Krasnodar W;CSKA Moscow W;9;15;2,6667;13;15;3,6667;0,6;0,8667;1,4667;6,3334
679;05/08/2023;14:00;WORLD;CLUB FRIENDLY;Ferrol (Esp);Real Madrid B (Esp);12;15;2,6;10;15;2,9333;0,8;0,6667;1,4667;5,5333
680;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE CENTRAL DIVISION - ROUND 1;Halesowen;Leiston;13;15;3,4;9;15;2,0;0,8667;0,6;1,4667;5,4
681;05/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 4;Yantra Gabrovo;Maritsa Plovdiv;9;15;2,8;13;15;3,0;0,6;0,8667;1,4667;5,8
682;05/08/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 4;Taborsko;Brno;12;15;3,8667;10;15;1,8667;0,8;0,6667;1,4667;5,7334
683;05/08/2023;13:30;WORLD;CLUB FRIENDLY;Crystal Palace (Eng);Lyon (Fra);12;15;2,9333;10;15;2,9333;0,8;0,6667;1,4667;5,8666
684;05/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 4;Spartak Pleven;Dobrudzha;13;15;3,1333;9;15;1,8;0,8667;0,6;1,4667;4,9333
685;05/08/2023;05:15;CZECH REPUBLIC;DIVISION A - ROUND 1;Marianske Lazne;Aritma Prague;13;15;3,3333;9;15;2,4667;0,8667;0,6;1,4667;5,8
686;05/08/2023;09:00;DENMARK;2ND DIVISION;Roskilde;FA 2000;10;15;2,2;12;15;2,8;0,6667;0,8;1,4667;5,0
687;05/08/2023;14:30;BRAZIL;CAMPEONATO MINEIRO 2 - FINAL STAGE - ROUND 9;Itabirito;Betim;10;15;2,4;12;15;2,4667;0,6667;0,8;1,4667;4,8667
688;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE SOUTH - ROUND 1;Truro;Welling;13;15;3,3333;9;15;2,6;0,8667;0,6;1,4667;5,9333
689;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Bishop's Stortford;Chester;12;15;3,1333;10;15;2,3333;0,8;0,6667;1,4667;5,4666
690;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE SOUTH DIVISION - ROUND 1;Hendon;Sholing;9;15;2,9333;13;15;3,3333;0,6;0,8667;1,4667;6,2666
691;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Paris FC;Caen;10;15;2,8;12;15;3,2;0,6667;0,8;1,4667;6,0
692;05/08/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 2;Hansa Rostock II;Chemnitzer;12;15;3,0;10;15;2,2667;0,8;0,6667;1,4667;5,2667
693;05/08/2023;12:00;CZECH REPUBLIC;ZLINSKY KP - ROUND 1;Kvasice;Bystrice pod Hostynem;12;15;2,4667;10;15;2,8667;0,8;0,6667;1,4667;5,3334
694;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Chorley;Brackley Town;9;15;2,6667;13;15;2,7333;0,6;0,8667;1,4667;5,4
695;05/08/2023;07:00;VIETNAM;V.LEAGUE 1 - RELEGATION GROUP - ROUND 4;Gia Lai;Ho Chi Minh;10;15;2,2667;12;15;3,5333;0,6667;0,8;1,4667;5,8
696;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE SOUTH - ROUND 1;Hemel Hempstead;Yeovil;10;15;1,9333;12;15;2,6667;0,6667;0,8;1,4667;4,6
697;05/08/2023;13:15;BELGIUM;JUPILER PRO LEAGUE - ROUND 2;Cercle Brugge KSV;Charleroi;12;15;3,4;10;15;2,8;0,8;0,6667;1,4667;6,2
698;05/08/2023;13:00;ISRAEL;TOTO CUP - ROUND 3;Hapoel Haifa;Maccabi Bnei Raina;10;15;2,5333;12;15;2,6;0,6667;0,8;1,4667;5,1333
699;05/08/2023;08:30;CHINA;YI LEAGUE - ROUND 14;Yunnan Yukun;Hainan Star;12;15;3,0667;10;15;2,2;0,8;0,6667;1,4667;5,2667
700;05/08/2023;11:00;SWEDEN;DIVISION 1 - NORRA - ROUND 16;Vasalund;Hammarby TFF;12;15;2,4667;10;15;2,8667;0,8;0,6667;1,4667;5,3334
701;05/08/2023;11:00;ENGLAND;LEAGUE TWO - ROUND 1;Grimsby;AFC Wimbledon;12;15;2,6667;10;15;2,4667;0,8;0,6667;1,4667;5,1334
702;05/08/2023;12:30;POLAND;EKSTRAKLASA - ROUND 3;Gornik Zabrze;Piast Gliwice;13;15;3,4667;9;15;2,3333;0,8667;0,6;1,4667;5,8
703;05/08/2023;05:30;CHINA;YI LEAGUE - ROUND 14;Guangxi Lanhang;Chongqing Tonglianglong;9;15;1,8;13;15;3,4;0,6;0,8667;1,4667;5,2
704;05/08/2023;12:00;POLAND;III LIGA - GROUP II - ROUND 1;Elana Torun;Blekitni Stargard;12;15;2,6;10;15;2,0667;0,8;0,6667;1,4667;4,6667
705;05/08/2023;11:00;ENGLAND;LEAGUE TWO - ROUND 1;Wrexham;MK Dons;13;15;3,3333;9;15;2,6667;0,8667;0,6;1,4667;6,0
706;05/08/2023;11:00;POLAND;III LIGA - GROUP I - ROUND 1;LKS Lomza;Skierniewice;10;15;2,5333;12;15;3,2;0,6667;0,8;1,4667;5,7333
707;05/08/2023;12:30;WORLD;CLUB FRIENDLY;Sorrento (Ita);Ternana (Ita);12;15;2,4667;10;15;2,5333;0,8;0,6667;1,4667;5,0
708;05/08/2023;10:30;GERMANY;OBERLIGA BADEN-WÜRTTEMBERG - ROUND 1;Reutlingen;Normannia Gmund;10;15;3,2;12;15;3,0667;0,6667;0,8;1,4667;6,2667
709;05/08/2023;09:00;WORLD;CLUB FRIENDLY;Red Star (Fra);Niort (Fra);9;15;2,2;13;15;3,0;0,6;0,8667;1,4667;5,2
710;05/08/2023;15:30;JORDAN;PREMIER LEAGUE - ROUND 1;Al-Faisaly Amman;Al Salt;12;15;2,4667;10;15;2,1333;0,8;0,6667;1,4667;4,6
711;05/08/2023;07:00;JAPAN;J3 LEAGUE - ROUND 21;Vanraure;Ryukyu;9;15;2,4;13;15;2,9333;0,6;0,8667;1,4667;5,3333
712;05/08/2023;22:00;PERU;LIGA 1 - CLAUSURA - ROUND 7;Alianza Lima;Cajamarca;10;15;2,4;12;15;2,6667;0,6667;0,8;1,4667;5,0667
713;05/08/2023;12:00;LITHUANIA;A LYGA - ROUND 25;Riteriai;Banga;12;15;2,9333;10;15;2,4667;0,8;0,6667;1,4667;5,4
714;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Carrarese (Ita);Sestri Levante (Ita);9;15;2,1333;13;15;3,3333;0,6;0,8667;1,4667;5,4666
715;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 1;Sokol Markovo;Rodopa Smolyan;12;15;2,9333;10;15;2,2667;0,8;0,6667;1,4667;5,2
716;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE - ROUND 1;Altrincham;Dag & Red;12;15;3,1333;10;15;2,2;0,8;0,6667;1,4667;5,3333
717;05/08/2023;07:00;SOUTH KOREA;K LEAGUE 2 - ROUND 25;Jeonnam;Bucheon FC 1995;13;15;3,4667;9;15;2,2;0,8667;0,6;1,4667;5,6667
718;05/08/2023;13:00;WORLD;CLUB FRIENDLY;Kasimpasa (Tur);Umraniyespor (Tur);10;15;2,7333;12;15;2,8;0,6667;0,8;1,4667;5,5333
719;05/08/2023;10:00;WORLD;CLUB FRIENDLY;Wacker Obercastrop (Ger);Hilden (Ger);2;3;2,3333;12;15;2,6;0,6667;0,8;1,4667;4,9333
720;05/08/2023;11:00;RUSSIA;FNL - ROUND 4;Tyumen;Leningradets;13;15;2,5333;9;15;1,9333;0,8667;0,6;1,4667;4,4666
721;05/08/2023;11:00;SWEDEN;DIVISION 1 - NORRA - ROUND 16;IFK Stocksund;Sollentuna;12;15;3,3333;10;15;3,3333;0,8;0,6667;1,4667;6,6666
722;05/08/2023;11:30;RUSSIA;PREMIER LEAGUE - ROUND 3;Rubin Kazan;Spartak Moscow;9;15;2,4;13;15;2,9333;0,6;0,8667;1,4667;5,3333
723;05/08/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 20;Atyra;San Lorenzo;13;15;2,8667;9;15;2,0;0,8667;0,6;1,4667;4,8667
724;05/08/2023;13:00;GERMANY;OBERLIGA RHEINLAND-PFALZ/SAAR - ROUND 3;Dudenhofen;Arminia Ludwigshafen;9;15;2,2;13;15;4,6;0,6;0,8667;1,4667;6,8
725;05/08/2023;08:00;SWEDEN;DIVISION 1 - NORRA - ROUND 16;Orebro Syr.;Motala;10;15;2,4667;12;15;2,7333;0,6667;0,8;1,4667;5,2
726;05/08/2023;21:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 3;AD Santos;Grecia;9;15;2,0667;13;15;2,9333;0,6;0,8667;1,4667;5,0
727;05/08/2023;15:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 2;Szeged;Vasas;10;15;2,8667;12;15;2,6;0,6667;0,8;1,4667;5,4667
728;05/08/2023;09:00;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 15;Laholms;Tord;11;15;2,6667;11;15;3,1333;0,7333;0,7333;1,4666;5,8
729;05/08/2023;12:00;SLOVAKIA;2. LIGA - ROUND 2;Povazska Bystrica;Malzenice;11;15;3,0667;11;15;2,4;0,7333;0,7333;1,4666;5,4667
730;05/08/2023;14:00;WORLD;CLUB FRIENDLY;Kocaelispor (Tur);Pendikspor (Tur);8;15;2,0;14;15;3,4667;0,5333;0,9333;1,4666;5,4667
731;05/08/2023;11:00;FINLAND;KAKKONEN GROUP A;Kiffen;NJS;11;15;2,5333;11;15;2,6667;0,7333;0,7333;1,4666;5,2
732;05/08/2023;05:30;CZECH REPUBLIC;DIVISION C - ROUND 1;Slavia HK;Kosmonosy;11;15;4,2;11;15;3,6667;0,7333;0,7333;1,4666;7,8667
733;05/08/2023;23:30;USA;USL LEAGUE ONE;Central Valley Fuego;Chattanooga Red Wolves;8;15;2,2667;14;15;3,3333;0,5333;0,9333;1,4666;5,6
734;05/08/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 18;Linares Unido;Limache;11;15;2,5333;11;15;2,2667;0,7333;0,7333;1,4666;4,8
735;05/08/2023;10:00;FINLAND;YKKONEN;Gnistan;KPV Kokkola;11;15;2,9333;11;15;2,8;0,7333;0,7333;1,4666;5,7333
736;05/08/2023;11:00;ENGLAND;SOUTHERN LEAGUE SOUTH DIVISION - ROUND 1;Gosport;Bracknell;11;15;3,2667;11;15;3,0667;0,7333;0,7333;1,4666;6,3334
737;05/08/2023;11:00;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 1;Nova Dedinka;Bernolakovo;11;15;2,0667;11;15;2,4667;0,7333;0,7333;1,4666;4,5334
738;05/08/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-WEST - ROUND 1;Rilski Sportist;Vitosha Bistritsa;11;15;3,0667;11;15;2,5333;0,7333;0,7333;1,4666;5,6
739;05/08/2023;14:00;WORLD;CLUB FRIENDLY;Dumiense (Por);Vieira (Por);11;15;2,4;11;15;2,8;0,7333;0,7333;1,4666;5,2
740;05/08/2023;11:00;ESTONIA;MEISTRILIIGA - ROUND 22;Kalju;Narva;11;15;2,2667;11;15;2,4;0,7333;0,7333;1,4666;4,6667
741;05/08/2023;23:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 3;Liberia;Zeledon;11;15;3,0;11;15;2,9333;0,7333;0,7333;1,4666;5,9333
742;05/08/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 18;Brommapojkarna;Varnamo;11;15;2,3333;11;15;2,5333;0,7333;0,7333;1,4666;4,8666
743;05/08/2023;07:00;JAPAN;J2 LEAGUE - ROUND 29;Fujieda MYFC;Montedio Yamagata;11;15;2,9333;11;15;2,9333;0,7333;0,7333;1,4666;5,8666
744;05/08/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 18;Kaspij Aktau;Aksu;11;15;2,5333;11;15;2,2;0,7333;0,7333;1,4666;4,7333
745;05/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 20;Dalian Pro;Shanghai Shenhua;11;15;2,2;11;15;2,5333;0,7333;0,7333;1,4666;4,7333
746;05/08/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 2;Plauen;Halle;11;15;3,0;11;15;2,8;0,7333;0,7333;1,4666;5,8
747;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE NORTH - ROUND 1;Buxton;Boston Utd;11;15;2,8;11;15;3,1333;0,7333;0,7333;1,4666;5,9333
748;05/08/2023;14:00;FRANCE;LIGUE 2 - ROUND 1;Laval;Angers;11;15;2,4;11;15;3,0667;0,7333;0,7333;1,4666;5,4667
749;05/08/2023;12:00;WORLD;CLUB FRIENDLY;Como (Ita);Pisa (Ita);11;15;2,6667;11;15;2,4;0,7333;0,7333;1,4666;5,0667
750;05/08/2023;20:15;PANAMA;LPF - CLAUSURA - ROUND 3;Tauro;Plaza Amador;11;15;2,2;11;15;2,3333;0,7333;0,7333;1,4666;4,5333
751;05/08/2023;13:00;POLAND;III LIGA - GROUP III - ROUND 1;Zielona Gora;Kluczbork;11;15;2,9333;11;15;3,2667;0,7333;0,7333;1,4666;6,2
752;05/08/2023;05:30;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 21;Adelaide Olympic;White City;11;15;3,4667;11;15;3,3333;0,7333;0,7333;1,4666;6,8
753;05/08/2023;11:00;ENGLAND;LEAGUE ONE - ROUND 1;Wycombe;Exeter;11;15;2,3333;11;15;3,4667;0,7333;0,7333;1,4666;5,8
754;05/08/2023;11:00;ENGLAND;LEAGUE TWO - ROUND 1;Doncaster;Harrogate;8;15;2,0667;14;15;3,3333;0,5333;0,9333;1,4666;5,4
755;05/08/2023;12:00;POLAND;III LIGA - GROUP II - ROUND 1;Swinoujscie;Nowe Skalmierzyce;11;15;2,9333;11;15;2,2667;0,7333;0,7333;1,4666;5,2
756;05/08/2023;09:00;GERMANY;REGIONALLIGA WEST - ROUND 2;Dusseldorf II;Paderborn II;11;15;3,0667;11;15;2,8667;0,7333;0,7333;1,4666;5,9334
757;05/08/2023;16:00;BRAZIL;SERIE A - ROUND 18;Santos;Athletico-PR;11;15;2,6667;11;15;2,6;0,7333;0,7333;1,4666;5,2667
758;05/08/2023;08:15;INDIA;DURAND CUP;Mohammedan;Mumbai City;11;15;3,8;11;15;3,1333;0,7333;0,7333;1,4666;6,9333
759;05/08/2023;10:00;POLAND;EKSTRAKLASA - ROUND 3;Rakow;Warta Poznan;11;15;2,5333;11;15;2,2667;0,7333;0,7333;1,4666;4,8
760;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE SOUTH - ROUND 1;Dartford;Bath;11;15;2,8;11;15;2,5333;0,7333;0,7333;1,4666;5,3333
761;05/08/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 1;Nachod;Horice;8;15;1,9333;14;15;4,0;0,5333;0,9333;1,4666;5,9333
762;05/08/2023;11:00;ENGLAND;NATIONAL LEAGUE - ROUND 1;Wealdstone;York City;11;15;2,8667;11;15;2,4667;0,7333;0,7333;1,4666;5,3334
763;05/08/2023;13:00;WORLD;CLUB FRIENDLY;FC Koln (Ger);Nantes (Fra);11;15;2,6667;11;15;2,6;0,7333;0,7333;1,4666;5,2667
764;05/08/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 15;Turon;Nasaf Qarshi;11;15;2,0667;11;15;2,4667;0,7333;0,7333;1,4666;4,5334
765;05/08/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 15;Pakhtakor;Neftchi Fargona;11;15;2,6;11;15;2,2667;0,7333;0,7333;1,4666;4,8667
