Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
498;29/07/2023;11:00;UKRAINE;PREMIER LEAGUE - ROUND 1;Metalist 1925;Shakhtar Donetsk;15;30;0,8333;24;30;1,6;0,5;0,8;1,3
499;29/07/2023;17:00;BRAZIL;SERIE B - ROUND 20;Avai;Guarani;18;30;0,8333;21;30;1,2333;0,6;0,7;1,3
500;29/07/2023;07:00;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Gyeongnam;Gimpo FC;22;30;1,3;17;30;0,8;0,7333;0,5667;1,3
501;29/07/2023;13:00;SLOVENIA;2. SNL - ROUND 1;Jadran Dekani;Dravinja;21;30;1,2;18;30;0,9667;0,7;0,6;1,3
502;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Hull (Eng);Nantes (Fra);18;30;0,9;21;30;1,2667;0,6;0,7;1,3
503;29/07/2023;20:10;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Petrolera;Millonarios;20;30;1,2;19;30;0,9667;0,6667;0,6333;1,3
504;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Udinese (Ita);Union Berlin (Ger);21;30;1,4;18;30;1,1333;0,7;0,6;1,3
505;29/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Shanghai Shenhua;Shanghai Port;21;30;0,9333;18;30;1,0;0,7;0,6;1,3
506;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Bastia (Fra);Verona (Ita);17;30;1,0;22;30;1,2;0,5667;0,7333;1,3
507;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Helmond (Ned);Al Riyadh (Sau);21;30;1,1;18;30;1,0667;0,7;0,6;1,3
508;29/07/2023;12:30;POLAND;DIVISION 1 - ROUND 2;Zaglebie Sosnowiec;Wisla Plock;19;30;1,1333;20;30;1,0667;0,6333;0,6667;1,3
509;29/07/2023;12:30;ROMANIA;LIGA 1 - ROUND 3;FC Hermannstadt;UTA Arad;18;30;0,8667;21;30;1,1333;0,6;0,7;1,3
510;29/07/2023;09:00;RUSSIA;PREMIER LEAGUE - ROUND 2;Krylya Sovetov;Dynamo Moscow;19;30;1,0667;20;30;1,6;0,6333;0,6667;1,3
511;29/07/2023;06:30;WORLD;CLUB FRIENDLY;Oriental (Por);Sintrense (Por);18;30;0,8333;21;30;1,2333;0,6;0,7;1,3
512;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Reading (Eng);Swansea (Wal);17;30;0,8333;22;30;1,2333;0,5667;0,7333;1,3
513;29/07/2023;08:30;WORLD;CLUB FRIENDLY;Muang Thong Utd (Tha);Bangkok Utd (Tha);21;30;1,1667;18;30;0,9333;0,7;0,6;1,3
514;29/07/2023;18:30;BRAZIL;SERIE A - ROUND 17;Fortaleza;Bragantino;17;30;1,2;22;30;1,3667;0,5667;0,7333;1,3
515;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Hamilton;Cove Rangers;19;30;1,2;20;30;1,3;0,6333;0,6667;1,3
516;29/07/2023;09:30;WORLD;CLUB FRIENDLY;Utrecht (Ned);OFI Crete (Gre);21;30;1,2667;18;30;1,1667;0,7;0,6;1,3
517;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;St. Mirren;Forfar Athletic;19;30;1,1333;20;30;1,1;0,6333;0,6667;1,3
518;29/07/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 13;Black Bulls;Costa do Sol;18;30;1,0;21;30;1,1;0,6;0,7;1,3
519;29/07/2023;04:45;WORLD;CLUB FRIENDLY;Brabrand (Den);Vejgaard (Den);15;30;1,1667;24;30;1,7;0,5;0,8;1,3
520;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Ballyclare (Nir);Carrick Rangers (Nir);21;30;1,2667;18;30;1,1667;0,7;0,6;1,3
521;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Gimnastic (Esp);Andorra (And);25;30;1,2;14;30;0,9;0,8333;0,4667;1,3
522;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Cagliari (Ita);Juventus U23 (Ita);20;30;1,0333;19;30;0,9;0,6667;0,6333;1,3
523;29/07/2023;14:30;ISRAEL;TOTO CUP - ROUND 1;Maccabi Petah Tikva;Hapoel Petah Tikva;21;30;1,3667;18;30;1,0;0,7;0,6;1,3
524;29/07/2023;15:30;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 2;Jedinstvo;Rudar;18;30;1,1;21;30;1,1667;0,6;0,7;1,3
525;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Glenavon (Nir);Institute (Nir);19;30;1,0;20;30;1,4;0,6333;0,6667;1,3
526;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Beckenham (Eng);Welling (Eng);10;13;1,5385;15;30;0,9;0,7692;0,5;1,2692
527;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Elche (Esp);Tenerife (Esp);23;30;1,1333;15;30;0,7;0,7667;0,5;1,2667
528;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Le Havre (Fra);Lorient (Fra);17;30;0,8667;21;30;1,2333;0,5667;0,7;1,2667
529;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Iwaki;Iwata;15;30;0,9;23;30;1,3;0,5;0,7667;1,2667
530;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Banbury (Eng);Maidenhead (Eng);17;30;1,1667;21;30;1,2;0,5667;0,7;1,2667
531;29/07/2023;08:00;WORLD;CLUB FRIENDLY WOMEN;Duisburg W (Ger);Meppen W (Ger);20;30;1,2;18;30;1,0333;0,6667;0,6;1,2667
532;29/07/2023;18:30;BRAZIL;SERIE A - ROUND 17;Corinthians;Vasco;17;30;0,7667;21;30;1,3333;0,5667;0,7;1,2667
533;29/07/2023;17:00;VENEZUELA;LIGA FUTVE - ROUND 21;Rayo Zuliano;Carabobo;20;30;1,3333;18;30;1,1;0,6667;0,6;1,2667
534;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Yate Town (Eng);Bath (Eng);21;30;1,5333;17;30;0,8667;0,7;0,5667;1,2667
535;29/07/2023;15:00;WORLD;CLUB FRIENDLY;FC Porto (Por);Rayo Vallecano (Esp);21;30;1,2333;17;30;0,9667;0,7;0,5667;1,2667
536;29/07/2023;14:30;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Central Cordoba;Atl. Tucuman;20;30;0,9667;18;30;1,0;0,6667;0,6;1,2667
537;29/07/2023;12:00;SLOVAKIA;2. LIGA - ROUND 1;FK Humenne;Komarno;18;30;0,8333;20;30;1,1;0,6;0,6667;1,2667
538;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Hyde (Eng);Stalybridge (Eng);17;30;1,1;21;30;1,2333;0,5667;0,7;1,2667
539;29/07/2023;21:00;USA;USL CHAMPIONSHIP;Louisville City;Indy Eleven;17;30;0,9667;21;30;1,0333;0,5667;0,7;1,2667
540;29/07/2023;15:00;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 2;OFK Petrovac;Mladost DG;20;30;1,2;18;30;1,1333;0,6667;0,6;1,2667
541;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Sunderland (Eng);Mallorca (Esp);20;30;1,1667;18;30;0,9667;0,6667;0,6;1,2667
542;29/07/2023;19:05;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Quilmes;Atl. Rafaela;20;30;1,0667;18;30;0,8;0,6667;0,6;1,2667
543;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Derby (Eng);Sheffield Utd (Eng);23;30;1,2;15;30;0,8;0,7667;0,5;1,2667
544;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Asteras Tripolis (Gre);Atromitos (Gre);17;30;0,8333;21;30;1,0667;0,5667;0,7;1,2667
545;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Chambly (Fra);Versailles (Fra);21;30;1,0333;17;30;1,1;0,7;0,5667;1,2667
546;29/07/2023;22:00;NORTH & CENTRAL AMERICA;LEAGUES CUP;U.N.A.M.- Pumas;DC United;21;30;1,6333;17;30;0,8667;0,7;0,5667;1,2667
547;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Queen's Park;Queen of South;18;30;1,2667;20;30;1,2333;0,6;0,6667;1,2667
548;29/07/2023;09:00;DENMARK;1ST DIVISION - ROUND 2;Kolding IF;Hillerod;20;30;1,5333;18;30;0,9667;0,6667;0,6;1,2667
549;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Exeter (Eng);Coventry (Eng);19;30;1,2667;19;30;1,3;0,6333;0,6333;1,2666
550;29/07/2023;23:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 1;Ferretti;Matagalpa;16;30;0,8667;22;30;1,2667;0,5333;0,7333;1,2666
551;29/07/2023;05:30;AUSTRALIA;NPL VICTORIA - ROUND 24;Hume City;Melbourne Knights;16;30;0,9667;22;30;1,1667;0,5333;0,7333;1,2666
552;29/07/2023;15:30;BRAZIL;SERIE B - ROUND 20;Botafogo SP;Juventude;19;30;0,9;19;30;1,0;0,6333;0,6333;1,2666
553;29/07/2023;15:55;ARGENTINA;TORNEO FEDERAL - ROUND 23;Sol de America;Crucero del Norte;19;30;1,1;19;30;1,0;0,6333;0,6333;1,2666
554;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Unirea Dej (Rou);CSM Zalau (Rou);19;30;1,2667;19;30;0,9333;0,6333;0,6333;1,2666
555;29/07/2023;15:30;ARGENTINA;TORNEO FEDERAL - ROUND 23;Boca Unidos;Juventud Antoniana;19;30;1,2333;19;30;0,8333;0,6333;0,6333;1,2666
556;29/07/2023;16:00;CROATIA;HNL - ROUND 2;Istra 1961;D. Zagreb;19;30;1,1;19;30;1,0667;0,6333;0,6333;1,2666
557;29/07/2023;23:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 1;Antigua;Deportivo Achuapa;19;30;1,1333;19;30;1,5667;0,6333;0,6333;1,2666
558;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Penya Independent (Esp);UD Ibiza (Esp);13;23;0,8696;21;30;1,3;0,5652;0,7;1,2652
559;29/07/2023;07:00;WORLD;CLUB FRIENDLY;L'Entregu (Esp);R. Oviedo B (Esp);17;29;0,8276;20;30;1,0333;0,5862;0,6667;1,2529
560;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Sandhausen (Ger);Darmstadt (Ger);20;30;1,4333;17;30;1,0333;0,6667;0,5667;1,2334
561;29/07/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Comunicaciones;Villa San Carlos;20;30;0,9333;17;30;1,0;0,6667;0,5667;1,2334
562;29/07/2023;13:00;WORLD;CLUB FRIENDLY;CDC Montalegre (Por);AD Fafe (Por);20;30;0,9667;17;30;0,8667;0,6667;0,5667;1,2334
563;29/07/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 17;Kyzylzhar;FC Astana;20;30;1,0667;17;30;1,0333;0,6667;0,5667;1,2334
564;29/07/2023;04:30;WORLD;CLUB FRIENDLY;Tunari (Rou);Concordia (Rou);21;30;1,4667;16;30;0,7;0,7;0,5333;1,2333
565;29/07/2023;13:55;SERBIA;SUPER LIGA - ROUND 1;Cukaricki;Radnicki Nis;19;30;1,0667;18;30;1,0333;0,6333;0,6;1,2333
566;29/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Leandro N. Alem;Victoriano A.;18;30;1,1;19;30;0,8667;0,6;0,6333;1,2333
567;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Leonesa B (Esp);Langreo (Esp);18;30;0,9667;19;30;0,9667;0,6;0,6333;1,2333
568;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Huesca (Esp);Racing Santander (Esp);16;30;0,8667;21;30;1,1667;0,5333;0,7;1,2333
569;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Caen (Fra);Quevilly Rouen (Fra);21;30;1,0667;16;30;0,7667;0,7;0,5333;1,2333
570;29/07/2023;11:00;UKRAINE;PERSHA LIGA - ROUND 1;Metalist Kharkiv;Epitsentr;19;30;1,4333;18;30;1,0;0,6333;0,6;1,2333
571;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Sloboda (Srb);Borac 1926 (Srb);15;30;0,6667;22;30;1,2333;0,5;0,7333;1,2333
572;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Gimnastica Segoviana (Esp);Real Avila (Esp);19;30;1,3333;18;30;0,8;0,6333;0,6;1,2333
573;29/07/2023;09:15;VIETNAM;V.LEAGUE 1 - CHAMPIONSHIP GROUP - ROUND 3;Cong An;Hai Phong;16;30;0,9333;21;30;1,2667;0,5333;0,7;1,2333
574;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Blackburn (Eng);Girona (Esp);16;30;0,9;21;30;1,5;0,5333;0,7;1,2333
575;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Redditch (Eng);Hereford (Eng);19;30;1,2333;18;30;0,7667;0,6333;0,6;1,2333
576;29/07/2023;22:30;PERU;LIGA 1 - CLAUSURA - ROUND 6;Cesar Vallejo;Alianza Lima;18;30;1,0;19;30;0,9333;0,6;0,6333;1,2333
577;29/07/2023;09:00;MOZAMBIQUE;MOCAMBOLA - ROUND 13;Baia de Pemba;Matchejde De Maputo;19;30;1,0333;6;10;0,9;0,6333;0,6;1,2333
578;29/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Necaxa;Charlotte;15;30;0,7333;22;30;1,3667;0,5;0,7333;1,2333
579;29/07/2023;15:30;ARGENTINA;TORNEO FEDERAL - ROUND 23;Argentino MM;San Martin Mendoza;18;30;1,2333;15;24;0,9167;0,6;0,625;1,225
580;29/07/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;9 de Julio Rafaela;Gimnasia y Tiro;15;19;1,1579;13;30;0,6667;0,7895;0,4333;1,2228
581;29/07/2023;08:30;WORLD;CLUB FRIENDLY;Millwall (Eng);Sittard (Ned);19;30;0,9667;17;30;1,0;0,6333;0,5667;1,2
582;29/07/2023;13:00;HUNGARY;OTP BANK LIGA - ROUND 1;DVTK;Puskas Academy;21;30;1,2;15;30;0,9;0,7;0,5;1,2
583;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Verdy;Mito;17;30;0,9667;19;30;0,9667;0,5667;0,6333;1,2
584;29/07/2023;21:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 1;Comunicaciones;Xinabajul;19;30;0,9667;17;30;0,9667;0,6333;0,5667;1,2
585;29/07/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Union Sunchales;Douglas Haig;17;30;0,6333;19;30;0,9333;0,5667;0,6333;1,2
586;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Energetik-BGU (Blr);Ostrovets (Blr);15;30;0,6;21;30;1,1333;0,5;0,7;1,2
587;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Raynes Park Vale (Eng);Cray Valley PM (Eng);3;6;1,1667;21;30;1,6667;0,5;0,7;1,2
588;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Bonnyrigg Rose;Airdrieonians;14;30;0,8333;22;30;1,5667;0,4667;0,7333;1,2
589;29/07/2023;13:30;ISRAEL;TOTO CUP - ROUND 1;Hapoel Jerusalem;Hapoel Tel Aviv;17;30;0,9;19;30;1,1667;0,5667;0,6333;1,2
590;29/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Rokycany;Doubravka;18;30;1,1;18;30;1,4;0,6;0,6;1,2
591;29/07/2023;09:00;UKRAINE;PERSHA LIGA - ROUND 1;Prykarpattya;Podillya Khmelnytskyi;20;30;1,2;16;30;0,8667;0,6667;0,5333;1,2
592;29/07/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Temperley;Almagro;19;30;0,8667;17;30;0,8;0,6333;0,5667;1,2
593;29/07/2023;14:30;ARGENTINA;TORNEO FEDERAL - ROUND 23;Ciudad Bolivar;Juventud Unida Universitario;19;30;1,0667;17;30;0,9;0,6333;0,5667;1,2
594;29/07/2023;14:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Germinal;Villa Mitre;12;20;1,15;18;30;0,8;0,6;0,6;1,2
595;29/07/2023;11:30;PORTUGAL;LEAGUE CUP - FIRST STAGE - SEMI-FINALS;Santa Clara;Tondela;21;30;1,2667;15;30;0,7;0,7;0,5;1,2
596;29/07/2023;05:30;WORLD;CLUB FRIENDLY;Osasuna B (Esp);Tudelano (Esp);21;30;1,1333;15;30;0,7667;0,7;0,5;1,2
597;29/07/2023;14:30;WORLD;CLUB FRIENDLY;Olot (Esp);Sabadell (Esp);17;30;0,8333;19;30;0,8;0,5667;0,6333;1,2
598;29/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Puerto Nuevo;San Martin Burzaco;18;30;1,1333;18;30;0,8667;0,6;0,6;1,2
599;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Tochigi SC;Kofu;16;30;0,5667;20;30;1,0333;0,5333;0,6667;1,2
600;29/07/2023;18:00;BRAZIL;COPA PAULISTA - ROUND 5;Marilia;Mirassol;19;30;1,1667;17;30;0,8;0,6333;0,5667;1,2
601;29/07/2023;15:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Sarmiento Junin;Banfield;17;30;0,8333;19;30;1,1;0,5667;0,6333;1,2
602;29/07/2023;14:30;WORLD;CLUB FRIENDLY;Pontevedra (Esp);Ferrol (Esp);16;30;1,0333;20;30;0,9667;0,5333;0,6667;1,2
603;29/07/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 9;Def. de Cambaceres;Sportivo Barracas;22;30;0,9667;14;30;0,7;0,7333;0,4667;1,2
604;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Al Wahda (Uae);Graficar Beograd (Srb);16;30;0,9;20;30;0,9333;0,5333;0,6667;1,2
605;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Amiens (Fra);Metz (Fra);22;30;1,2;14;30;0,7;0,7333;0,4667;1,2
606;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Cartaya (Esp);Recreativo Huelva (Esp);20;30;1,2667;16;30;0,7;0,6667;0,5333;1,2
607;29/07/2023;17:00;CANADA;CANADIAN PREMIER LEAGUE;Valour;Pacific FC;18;30;0,8667;18;30;1,0667;0,6;0,6;1,2
608;29/07/2023;05:15;WORLD;CLUB FRIENDLY;Persela Lamongan (Ina);Nusantara (Ina);23;30;1,4333;3;7;0,5714;0,7667;0,4286;1,1953
609;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Mirandes (Esp);Valladolid (Esp);18;30;1,0;17;30;1,1333;0,6;0,5667;1,1667
610;29/07/2023;06:30;WORLD;CLUB FRIENDLY;Sestao (Esp);Amorebieta (Esp);18;30;0,9;17;30;1,0;0,6;0,5667;1,1667
611;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Doncaster (Eng);Port Vale (Eng);17;30;1,0;18;30;1,1333;0,5667;0,6;1,1667
612;29/07/2023;16:00;BRAZIL;SERIE A - ROUND 17;Internacional;Cuiaba;17;30;1,1;18;30;1,0667;0,5667;0,6;1,1667
613;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Toulouse (Fra);Osasuna (Esp);21;30;1,5667;14;30;0,8;0,7;0,4667;1,1667
614;29/07/2023;16:00;SERBIA;SUPER LIGA - ROUND 1;FK Vozdovac;Javor;18;30;1,0333;17;30;0,9333;0,6;0,5667;1,1667
615;29/07/2023;11:00;BRAZIL;SERIE B - ROUND 20;Chapecoense-SC;Mirassol;18;30;0,8667;17;30;0,8;0,6;0,5667;1,1667
616;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Grenoble (Fra);Rodez (Fra);17;30;0,7;18;30;1,2;0,5667;0,6;1,1667
617;29/07/2023;17:15;PERU;LIGA 1 - CLAUSURA - ROUND 6;Cajamarca;Union Comercio;17;30;0,7667;18;30;1,2667;0,5667;0,6;1,1667
618;29/07/2023;07:00;JAPAN;J2 LEAGUE - ROUND 28;Chiba;Renofa Yamaguchi;17;30;0,9667;18;30;0,9333;0,5667;0,6;1,1667
619;29/07/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Sol de Mayo;CA Liniers;17;30;1,0;18;30;1,0;0,5667;0,6;1,1667
620;29/07/2023;18:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 1;Municipal;Guastatoya;18;30;1,2667;17;30;0,8667;0,6;0,5667;1,1667
621;29/07/2023;19:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Cipolletti;Santamarina;17;30;0,8667;18;30;1,0333;0,5667;0,6;1,1667
622;29/07/2023;22:20;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Atl. Nacional;Jaguares de Cordoba;21;30;1,1667;14;30;0,7333;0,7;0,4667;1,1667
623;29/07/2023;14:05;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Deportivo Armenio;Los Andes;17;30;0,8333;18;30;0,8333;0,5667;0,6;1,1667
624;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Stockport County (Eng);Preston (Eng);19;30;0,9667;16;30;0,8667;0,6333;0,5333;1,1666
625;29/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Manica;Bulawayo Chiefs;16;30;0,6333;19;30;0,9333;0,5333;0,6333;1,1666
626;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Salisbury (Eng);Hampton & Richmond (Eng);19;30;1,2667;16;30;0,9667;0,6333;0,5333;1,1666
627;29/07/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Canuelas;San Miguel;16;30;0,9667;19;30;1,1333;0,5333;0,6333;1,1666
628;29/07/2023;11:00;DENMARK;SUPERLIGA - ROUND 2;Vejle;FC Copenhagen;14;30;0,6667;20;30;1,0667;0,4667;0,6667;1,1334
629;29/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Kamuzu Barracks;Mighty Wanderers;18;30;0,7667;16;30;1,0667;0,6;0,5333;1,1333
630;29/07/2023;19:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 3;Universidad O&M;Moca;16;30;0,7667;18;30;0,8667;0,5333;0,6;1,1333
631;29/07/2023;16:30;CHILE;SEGUNDA DIVISION - ROUND 17;Osorno;Arturo Fernandez Vial;18;30;0,9;16;30;0,9;0,6;0,5333;1,1333
632;29/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Claypole;Justo Jose de Urquiza;16;30;0,9333;18;30;0,8667;0,5333;0,6;1,1333
633;29/07/2023;22:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Cancun;Venados;16;30;0,9333;18;30;0,9;0,5333;0,6;1,1333
634;29/07/2023;13:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Estudiantes Rio Cuarto;San Martin S.J.;18;30;0,6667;16;30;0,7;0,6;0,5333;1,1333
635;29/07/2023;07:00;VIETNAM;V.LEAGUE 1 - RELEGATION GROUP - ROUND 3;Khanh Hoa;Ho Chi Minh;16;30;0,7333;18;30;1,2333;0,5333;0,6;1,1333
636;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Numancia (Esp);R. Sociedad B (Esp);15;30;0,8667;19;30;0,9;0,5;0,6333;1,1333
637;29/07/2023;19:00;BRAZIL;COPA PAULISTA - ROUND 5;Sao Jose EC;Santo Andre;2;4;0,75;19;30;0,9333;0,5;0,6333;1,1333
638;29/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Chitipa United;Moyale Barracks;15;30;0,7333;19;30;1,0667;0,5;0,6333;1,1333
639;29/07/2023;14:30;WORLD;CLUB FRIENDLY;Calahorra (Esp);Leonesa (Esp);18;30;0,8667;16;30;0,8333;0,6;0,5333;1,1333
640;29/07/2023;20:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Tlaxcala;Atlante;18;30;0,7333;15;30;0,6667;0,6;0,5;1,1
641;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Valencia (Esp);Alaves (Esp);19;30;0,9667;14;30;0,7;0,6333;0,4667;1,1
642;29/07/2023;20:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Almirante Brown;Alvarado;15;30;0,8667;18;30;0,9333;0,5;0,6;1,1
643;29/07/2023;07:00;VIETNAM;V.LEAGUE 1 - RELEGATION GROUP - ROUND 3;Gia Lai;Da Nang;19;30;0,8667;14;30;0,8;0,6333;0,4667;1,1
644;29/07/2023;13:45;CROATIA;HNL - ROUND 2;Gorica;Lok. Zagreb;14;30;0,9;19;30;0,9333;0,4667;0,6333;1,1
645;29/07/2023;15:00;BRAZIL;COPA PAULISTA - ROUND 5;Juventus-SP;Ponte Preta;19;30;1,1;14;30;0,6333;0,6333;0,4667;1,1
646;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Blaublitz;Kusatsu;11;30;0,7;21;30;1,0667;0,3667;0,7;1,0667
647;29/07/2023;21:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Central Norte;San Martin Formosa;19;30;0,8667;13;30;0,5333;0,6333;0,4333;1,0666
648;29/07/2023;14:10;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Nueva Chicago;Guillermo Brown;13;30;0,5333;19;30;1,0333;0,4333;0,6333;1,0666
649;29/07/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Deportivo Moron;Gimnasia Mendoza;16;30;0,6333;16;30;0,6667;0,5333;0,5333;1,0666
650;29/07/2023;18:00;PANAMA;LPF - CLAUSURA - ROUND 2;Plaza Amador;Alianza;16;30;0,8333;16;30;0,8667;0,5333;0,5333;1,0666
651;29/07/2023;17:30;WORLD;COTIF TOURNAMENT;Mauritania U20;Alzira U20;22;30;1,3667;1;3;0,3333;0,7333;0,3333;1,0666
652;29/07/2023;20:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Tigre;San Lorenzo;17;30;0,7333;14;30;0,7;0,5667;0,4667;1,0334
653;29/07/2023;14:00;WORLD;CLUB FRIENDLY;R. Union (Esp);SD Logrones (Esp);15;30;0,8333;16;30;0,8667;0,5;0,5333;1,0333
654;29/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Mighty Tigers;Blue Eagles;19;30;0,8333;12;30;0,5333;0,6333;0,4;1,0333
655;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Barakaldo (Esp);Eibar (Esp);13;30;0,9;18;30;0,8;0,4333;0,6;1,0333
656;29/07/2023;17:00;BRAZIL;SERIE B - ROUND 20;ABC;Londrina;13;30;0,7;18;30;1,2;0,4333;0,6;1,0333
657;29/07/2023;15:00;WORLD;COTIF TOURNAMENT;Real Madrid U20;Real Murcia U20;1;1;3,0;0;0;0;1,0;0;1,0
658;29/07/2023;05:00;PHILIPPINES;COPA PAULINO ALCANTARA;Adamson University;Tuloy;0;1;0,0;2;2;2,5;0,0;1,0;1,0
659;29/07/2023;12:30;WORLD;CEE CUP;Al Ain U19;Flamengo RJ U19;1;1;2,0;0;0;0;1,0;0;1,0
660;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Rayo Majadahonda (Esp);Alcorcon (Esp);16;30;0,8333;14;30;0,7333;0,5333;0,4667;1,0
661;29/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Chicken Inn;Hwange;11;30;0,5;19;30;1,0;0,3667;0,6333;1,0
662;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Calcio Chieti (Ita);Avellino (Ita);11;30;0,5;18;30;1,0667;0,3667;0,6;0,9667
