Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
483;30/07/2023;10:00;BRAZIL;COPA PAULISTA - ROUND 5;Comercial;Noroeste;15;30;0,7667;17;30;1,0;0,5;0,5667;1,0667
484;30/07/2023;13:55;SERBIA;SUPER LIGA - ROUND 1;Novi Pazar;Radnicki 1923;12;30;0,7;20;30;1,1;0,4;0,6667;1,0667
485;30/07/2023;15:30;BRAZIL;SERIE B - ROUND 20;Novorizontino;Vila Nova FC;15;30;0,7667;17;30;0,7667;0,5;0,5667;1,0667
486;30/07/2023;09:15;VIETNAM;V.LEAGUE 2 - ROUND 13;PVF-CAND;Hue;16;30;0,8333;16;30;0,5667;0,5333;0,5333;1,0666
487;30/07/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 17;General Velasquez;Deportes Rengo;16;30;0,8;10;19;0,6316;0,5333;0,5263;1,0596
488;30/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Black Rhinos;Simba Bhora;13;30;0,5;8;13;0,6923;0,4333;0,6154;1,0487
489;30/07/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 13;Ferroviario Nampula;Ferroviario Maputo;15;30;0,7;16;30;0,7333;0,5;0,5333;1,0333
490;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Linguere;Generation F.;19;30;1,0333;12;30;0,6667;0,6333;0,4;1,0333
491;30/07/2023;08:30;CHINA;JIA LEAGUE - ROUND 16;Wuxi Wugou;Dongguan Guanlian;16;30;0,9667;15;30;0,9333;0,5333;0,5;1,0333
492;30/07/2023;17:30;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Huracan;Velez Sarsfield;18;30;0,9667;13;30;0,8;0,6;0,4333;1,0333
493;30/07/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - PLAY OFFS - QUARTER-FINALS;Santa Cruz RS;Passo Fundo;16;26;0,8077;11;28;0,5357;0,6154;0,3929;1,0083
494;30/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Dynamos;Yadah;12;30;0,6333;18;30;0,8;0,4;0,6;1,0
495;30/07/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 14;Qizilqum;Navbahor Namangan;14;30;0,7667;16;30;0,9667;0,4667;0,5333;1,0
496;30/07/2023;07:30;PHILIPPINES;COPA PAULINO ALCANTARA;University Of The Philippines;Pilipinas Dragons;1;1;3,0;0;0;0;1,0;0;1,0
497;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;Piton;Excelsior;5;9;0,6667;4;9;0,6667;0,5556;0,4444;1,0
498;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;Sainte-Suzanne;Saint-Pierroise;3;6;0,6667;5;10;0,5;0,5;0,5;1,0
499;30/07/2023;20:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;San Martin T.;Agropecuario;14;30;0,5667;15;30;0,7667;0,4667;0,5;0,9667
500;30/07/2023;15:00;BRAZIL;CAMPEONATO CATARINENSE 2 - PLAY OFFS - QUARTER-FINALS;Inter de Lages;Gremio Juventus;11;30;0,5333;18;30;0,9333;0,3667;0,6;0,9667
501;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Dakar SC;US Goree;14;30;0,6667;15;30;0,7667;0,4667;0,5;0,9667
502;30/07/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - PLAY OFFS - QUARTER-FINALS;Monsoon;Pelotas;8;15;0,8667;13;30;0,6;0,5333;0,4333;0,9666
503;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;Saint-Pauloise;Jeanne d'Arc;8;15;0,7333;3;8;0,5;0,5333;0,375;0,9083
504;30/07/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 13;Ferroviario Quelimane;Ferroviario Nacala;6;19;0,4211;17;30;0,8333;0,3158;0,5667;0,8825
505;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Jaraaf;Mbour;10;30;0,4;15;30;0,6333;0,3333;0,5;0,8333
506;30/07/2023;12:30;WORLD;CEE CUP;Slavia Prague U19;Flamengo RJ U19;25;30;1,5667;0;1;0,0;0,8333;0,0;0,8333
507;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;Capricorne;OCSA Leopards;6;11;0,8182;2;7;0,5714;0,5455;0,2857;0,8312
508;30/07/2023;09:00;GERMANY;OBERLIGA HAMBURG - ROUND 1;Rugenbergen;Alsterbruder;24;30;1,2333;0;0;0;0,8;0;0,8
509;30/07/2023;15:00;WORLD;COTIF TOURNAMENT;ADH Brasil;Saudi Arabia U20;0;1;0,0;24;30;1,6667;0,0;0,8;0,8
510;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Nevidzany;Stary Tekov;10;13;1,7692;0;0;0;0,7692;0;0,7692
511;30/07/2023;12:30;HUNGARY;NB III - SOUTHWEST - ROUND 1;Ivancsa;Dunafoldvar;21;30;1,4333;0;0;0;0,7;0;0,7
512;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Banik Brodske;Spartak Sastin-Straze;2;3;2,0;0;0;0;0,6667;0;0,6667
513;30/07/2023;06:00;HUNGARY;NB III - SOUTHEAST - ROUND 1;Szeged II;Vasas II;0;1;0,0;17;30;1,2;0,0;0,5667;0,5667
514;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;St. Louis;Tamponnaise;4;11;0,7273;1;5;0,2;0,3636;0,2;0,5636
515;30/07/2023;17:30;WORLD;COTIF TOURNAMENT;Valencia U20;Elche U20;6;11;0,7273;0;1;0,0;0,5455;0,0;0,5455
516;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Slovan Vistuk;Pezinok;0;1;0,0;16;30;1,0333;0,0;0,5333;0,5333
517;30/07/2023;11:30;GERMANY;OBERLIGA HAMBURG - ROUND 1;ETSV Hamburg;Paloma;0;0;0;0;0;0;0;0;0
518;30/07/2023;11:30;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Dulova Ves;Geca 73;0;0;0;0;0;0;0;0;0
519;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Zbehy;Pata;0;0;0;0;0;0;0;0;0
520;30/07/2023;18:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 1;Marineros PFC;Cofutpa;0;0;0;0;0;0;0;0;0
521;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Svodin;Sturovo;0;0;0;0;0;0;0;0;0
522;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Jablonica;Blava Jaslovske Bohunice;0;0;0;0;0;0;0;0;0
523;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Koseca;Piestany;0;0;0;0;0;0;0;0;0
